tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8800040'. Expected 'lv.q        C000, 0x40($a0)', got 'lv.q        0x0, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89B0041'. Expected 'lv.q        R603, 0x40($a0)', got 'lv.q        0x3B, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89C0041'. Expected 'lv.q        R700, 0x40($a0)', got 'lv.q        0x3C, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89D0041'. Expected 'lv.q        R701, 0x40($a0)', got 'lv.q        0x3D, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89E0041'. Expected 'lv.q        R702, 0x40($a0)', got 'lv.q        0x3E, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89F0041'. Expected 'lv.q        R703, 0x40($a0)', got 'lv.q        0x3F, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8800042'. Expected 'lv.q        C000, 0x40($a0)', got '.word       0xD8800042                   # lv.q        0x0, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8810042'. Expected 'lv.q        C010, 0x40($a0)', got '.word       0xD8810042                   # lv.q        0x1, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8820042'. Expected 'lv.q        C020, 0x40($a0)', got '.word       0xD8820042                   # lv.q        0x2, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8830042'. Expected 'lv.q        C030, 0x40($a0)', got '.word       0xD8830042                   # lv.q        0x3, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8840042'. Expected 'lv.q        C100, 0x40($a0)', got '.word       0xD8840042                   # lv.q        0x4, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8850042'. Expected 'lv.q        C110, 0x40($a0)', got '.word       0xD8850042                   # lv.q        0x5, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8860042'. Expected 'lv.q        C120, 0x40($a0)', got '.word       0xD8860042                   # lv.q        0x6, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8870042'. Expected 'lv.q        C130, 0x40($a0)', got '.word       0xD8870042                   # lv.q        0x7, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8880042'. Expected 'lv.q        C200, 0x40($a0)', got '.word       0xD8880042                   # lv.q        0x8, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8890042'. Expected 'lv.q        C210, 0x40($a0)', got '.word       0xD8890042                   # lv.q        0x9, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88A0042'. Expected 'lv.q        C220, 0x40($a0)', got '.word       0xD88A0042                   # lv.q        0xA, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88B0042'. Expected 'lv.q        C230, 0x40($a0)', got '.word       0xD88B0042                   # lv.q        0xB, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88C0042'. Expected 'lv.q        C300, 0x40($a0)', got '.word       0xD88C0042                   # lv.q        0xC, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88D0042'. Expected 'lv.q        C310, 0x40($a0)', got '.word       0xD88D0042                   # lv.q        0xD, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88E0042'. Expected 'lv.q        C320, 0x40($a0)', got '.word       0xD88E0042                   # lv.q        0xE, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD88F0042'. Expected 'lv.q        C330, 0x40($a0)', got '.word       0xD88F0042                   # lv.q        0xF, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8900042'. Expected 'lv.q        C400, 0x40($a0)', got '.word       0xD8900042                   # lv.q        0x10, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8910042'. Expected 'lv.q        C410, 0x40($a0)', got '.word       0xD8910042                   # lv.q        0x11, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8920042'. Expected 'lv.q        C420, 0x40($a0)', got '.word       0xD8920042                   # lv.q        0x12, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8930042'. Expected 'lv.q        C430, 0x40($a0)', got '.word       0xD8930042                   # lv.q        0x13, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8940042'. Expected 'lv.q        C500, 0x40($a0)', got '.word       0xD8940042                   # lv.q        0x14, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8950042'. Expected 'lv.q        C510, 0x40($a0)', got '.word       0xD8950042                   # lv.q        0x15, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8960042'. Expected 'lv.q        C520, 0x40($a0)', got '.word       0xD8960042                   # lv.q        0x16, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8970042'. Expected 'lv.q        C530, 0x40($a0)', got '.word       0xD8970042                   # lv.q        0x17, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8980042'. Expected 'lv.q        C600, 0x40($a0)', got '.word       0xD8980042                   # lv.q        0x18, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD8990042'. Expected 'lv.q        C610, 0x40($a0)', got '.word       0xD8990042                   # lv.q        0x19, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89A0042'. Expected 'lv.q        C620, 0x40($a0)', got '.word       0xD89A0042                   # lv.q        0x1A, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89B0042'. Expected 'lv.q        C630, 0x40($a0)', got '.word       0xD89B0042                   # lv.q        0x1B, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89C0042'. Expected 'lv.q        C700, 0x40($a0)', got '.word       0xD89C0042                   # lv.q        0x1C, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89D0042'. Expected 'lv.q        C710, 0x40($a0)', got '.word       0xD89D0042                   # lv.q        0x1D, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89E0042'. Expected 'lv.q        C720, 0x40($a0)', got '.word       0xD89E0042                   # lv.q        0x1E, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xD89F0042'. Expected 'lv.q        C730, 0x40($a0)', got '.word       0xD89F0042                   # lv.q        0x1F, 0x40($a0) # 00000002 <InstrIdType: R4000ALLEGREX_NORMAL>'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xF8800040'. Expected 'sv.q        C000, 0x40($a0)', got 'sv.q        0x0, 0x40($a0)'
tests/c/instruction_checks/r4000allegrex_vfpu_disasm.c: Error on word '0xF8800042'. Expected 'sv.q        C000, 0x40($a0), wb', got 'sv.q        0x0, 0x40($a0), wb'
